,income_1
43994,0
43995,0
43996,0
43997,1
43998,0
43999,1
44000,0
44001,0
44002,0
44003,1
44004,0
44005,0
44006,0
44007,0
44008,0
44009,0
44010,0
44011,0
44012,0
44013,0
44014,0
44015,1
44016,0
44017,0
44018,0
44019,0
44020,0
44021,0
44022,0
44023,0
44024,0
44025,0
44026,0
44027,0
44028,0
44029,0
44030,0
44031,0
44032,0
44033,0
44034,1
44035,0
44036,0
44037,0
44038,1
44039,1
44040,0
44041,0
44042,0
44043,0
44044,0
44045,0
44046,0
44047,0
44048,0
44049,0
44050,0
44051,0
44052,1
44053,0
44054,0
44055,0
44056,0
44057,0
44058,0
44059,0
44060,0
44061,0
44062,1
44063,0
44064,0
44065,0
44066,0
44067,0
44068,0
44069,0
44070,1
44071,0
44072,0
44073,0
44074,0
44075,0
44076,0
44077,1
44078,0
44079,0
44080,0
44081,0
44082,0
44083,0
44084,0
44085,0
44086,0
44087,0
44088,0
44089,0
44090,1
44091,1
44092,1
44093,0
44094,0
44095,0
44096,0
44097,0
44098,0
44099,0
44100,0
44101,0
44102,0
44103,0
44104,0
44105,0
44106,1
44107,0
44108,0
44109,0
44110,0
44111,0
44112,1
44113,1
44114,0
44115,0
44116,0
44117,0
44118,1
44119,0
44120,0
44121,1
44122,0
44123,0
44124,0
44125,0
44126,0
44127,0
44128,0
44129,0
44130,0
44131,0
44132,0
44133,0
44134,0
44135,0
44136,0
44137,1
44138,0
44139,0
44140,1
44141,0
44142,1
44143,1
44144,1
44145,0
44146,1
44147,0
44148,1
44149,1
44150,0
44151,0
44152,0
44153,1
44154,1
44155,0
44156,0
44157,1
44158,0
44159,0
44160,0
44161,0
44162,0
44163,0
44164,0
44165,1
44166,0
44167,0
44168,0
44169,0
44170,0
44171,0
44172,0
44173,0
44174,0
44175,0
44176,0
44177,0
44178,0
44179,0
44180,0
44181,0
44182,0
44183,0
44184,0
44185,0
44186,0
44187,0
44188,0
44189,0
44190,0
44191,0
44192,0
44193,0
44194,0
44195,1
44196,0
44197,0
44198,0
44199,0
44200,0
44201,0
44202,0
44203,0
44204,1
44205,0
44206,1
44207,0
44208,0
44209,0
44210,0
44211,0
44212,0
44213,0
44214,0
44215,0
44216,0
44217,0
44218,0
44219,0
44220,1
44221,0
44222,0
44223,1
44224,0
44225,0
44226,0
44227,0
44228,0
44229,1
44230,0
44231,0
44232,1
44233,0
44234,0
44235,0
44236,0
44237,0
44238,0
44239,0
44240,0
44241,0
44242,1
44243,0
44244,0
44245,0
44246,1
44247,0
44248,1
44249,1
44250,0
44251,0
44252,0
44253,0
44254,1
44255,0
44256,0
44257,1
44258,0
44259,0
44260,0
44261,1
44262,0
44263,0
44264,0
44265,0
44266,0
44267,0
44268,0
44269,0
44270,0
44271,0
44272,0
44273,0
44274,0
44275,1
44276,0
44277,0
44278,0
44279,0
44280,0
44281,0
44282,0
44283,0
44284,0
44285,0
44286,0
44287,0
44288,0
44289,0
44290,0
44291,0
44292,0
44293,1
44294,0
44295,0
44296,0
44297,0
44298,0
44299,0
44300,0
44301,0
44302,0
44303,0
44304,0
44305,0
44306,0
44307,0
44308,1
44309,0
44310,0
44311,0
44312,0
44313,0
44314,0
44315,0
44316,0
44317,0
44318,0
44319,0
44320,0
44321,0
44322,0
44323,0
44324,0
44325,0
44326,0
44327,0
44328,0
44329,0
44330,0
44331,0
44332,0
44333,0
44334,0
44335,1
44336,0
44337,0
44338,0
44339,1
44340,0
44341,0
44342,1
44343,1
44344,1
44345,0
44346,0
44347,0
44348,0
44349,0
44350,0
44351,0
44352,0
44353,1
44354,0
44355,0
44356,0
44357,0
44358,1
44359,0
44360,0
44361,0
44362,0
44363,1
44364,1
44365,0
44366,0
44367,0
44368,1
44369,1
44370,0
44371,0
44372,0
44373,0
44374,0
44375,0
44376,0
44377,0
44378,0
44379,0
44380,0
44381,0
44382,0
44383,0
44384,0
44385,0
44386,0
44387,0
44388,0
44389,0
44390,0
44391,0
44392,0
44393,0
44394,0
44395,0
44396,0
44397,0
44398,0
44399,0
44400,0
44401,0
44402,0
44403,0
44404,0
44405,0
44406,0
44407,1
44408,0
44409,0
44410,0
44411,0
44412,0
44413,0
44414,0
44415,1
44416,0
44417,1
44418,0
44419,0
44420,1
44421,0
44422,0
44423,0
44424,0
44425,0
44426,0
44427,0
44428,0
44429,0
44430,0
44431,0
44432,0
44433,0
44434,0
44435,0
44436,1
44437,0
44438,0
44439,0
44440,0
44441,1
44442,1
44443,0
44444,0
44445,0
44446,0
44447,0
44448,0
44449,0
44450,0
44451,0
44452,0
44453,0
44454,0
44455,0
44456,0
44457,0
44458,0
44459,1
44460,0
44461,0
44462,1
44463,0
44464,1
44465,0
44466,1
44467,0
44468,0
44469,0
44470,0
44471,0
44472,1
44473,0
44474,0
44475,0
44476,0
44477,1
44478,1
44479,0
44480,0
44481,0
44482,0
44483,1
44484,0
44485,0
44486,0
44487,0
44488,0
44489,0
44490,1
44491,0
44492,0
44493,0
44494,0
44495,1
44496,0
44497,0
44498,0
44499,0
44500,0
44501,0
44502,0
44503,0
44504,0
44505,1
44506,0
44507,0
44508,0
44509,0
44510,0
44511,0
44512,1
44513,0
44514,0
44515,1
44516,0
44517,0
44518,0
44519,0
44520,0
44521,0
44522,0
44523,0
44524,1
44525,1
44526,1
44527,1
44528,0
44529,0
44530,0
44531,0
44532,0
44533,0
44534,0
44535,0
44536,1
44537,1
44538,0
44539,1
44540,0
44541,0
44542,1
44543,0
44544,0
44545,1
44546,0
44547,1
44548,1
44549,0
44550,0
44551,1
44552,0
44553,1
44554,0
44555,0
44556,0
44557,0
44558,0
44559,0
44560,0
44561,0
44562,0
44563,0
44564,0
44565,0
44566,0
44567,1
44568,0
44569,1
44570,0
44571,0
44572,0
44573,0
44574,0
44575,1
44576,0
44577,0
44578,0
44579,0
44580,0
44581,1
44582,1
44583,0
44584,0
44585,0
44586,0
44587,0
44588,0
44589,0
44590,0
44591,0
44592,0
44593,0
44594,0
44595,0
44596,0
44597,0
44598,0
44599,1
44600,0
44601,0
44602,0
44603,1
44604,0
44605,0
44606,1
44607,0
44608,0
44609,0
44610,0
44611,0
44612,0
44613,0
44614,0
44615,0
44616,1
44617,0
44618,0
44619,0
44620,1
44621,0
44622,0
44623,1
44624,1
44625,0
44626,0
44627,1
44628,0
44629,1
44630,1
44631,0
44632,0
44633,0
44634,0
44635,1
44636,0
44637,0
44638,0
44639,0
44640,0
44641,0
44642,0
44643,1
44644,1
44645,0
44646,0
44647,0
44648,0
44649,1
44650,1
44651,0
44652,1
44653,0
44654,0
44655,0
44656,0
44657,0
44658,0
44659,0
44660,1
44661,0
44662,0
44663,0
44664,0
44665,0
44666,0
44667,0
44668,1
44669,0
44670,0
44671,1
44672,0
44673,0
44674,1
44675,0
44676,0
44677,0
44678,0
44679,0
44680,0
44681,0
44682,0
44683,0
44684,0
44685,0
44686,0
44687,0
44688,0
44689,0
44690,0
44691,0
44692,0
44693,0
44694,0
44695,0
44696,0
44697,0
44698,1
44699,0
44700,0
44701,0
44702,0
44703,0
44704,0
44705,0
44706,0
44707,0
44708,0
44709,0
44710,0
44711,0
44712,0
44713,0
44714,1
44715,0
44716,0
44717,0
44718,0
44719,0
44720,0
44721,0
44722,0
44723,0
44724,0
44725,0
44726,0
44727,1
44728,0
44729,0
44730,0
44731,0
44732,0
44733,1
44734,0
44735,1
44736,0
44737,0
44738,0
44739,0
44740,0
44741,0
44742,0
44743,0
44744,0
44745,0
44746,0
44747,0
44748,0
44749,1
44750,1
44751,1
44752,0
44753,0
44754,0
44755,0
44756,1
44757,0
44758,0
44759,0
44760,0
44761,0
44762,0
44763,0
44764,0
44765,0
44766,0
44767,0
44768,1
44769,0
44770,1
44771,0
44772,0
44773,0
44774,0
44775,0
44776,0
44777,1
44778,0
44779,0
44780,0
44781,0
44782,0
44783,0
44784,0
44785,0
44786,0
44787,0
44788,0
44789,0
44790,0
44791,0
44792,1
44793,0
44794,0
44795,0
44796,0
44797,0
44798,0
44799,0
44800,1
44801,0
44802,0
44803,1
44804,1
44805,0
44806,0
44807,0
44808,0
44809,0
44810,0
44811,0
44812,0
44813,0
44814,0
44815,0
44816,0
44817,1
44818,1
44819,0
44820,0
44821,0
44822,0
44823,0
44824,0
44825,0
44826,0
44827,0
44828,0
44829,0
44830,0
44831,1
44832,1
44833,0
44834,0
44835,0
44836,0
44837,0
44838,1
44839,0
44840,0
44841,0
44842,1
44843,1
44844,1
44845,0
44846,0
44847,0
44848,0
44849,0
44850,0
44851,0
44852,0
44853,0
44854,0
44855,0
44856,0
44857,0
44858,1
44859,1
44860,0
44861,0
44862,0
44863,0
44864,1
44865,0
44866,1
44867,0
44868,0
44869,0
44870,0
44871,0
44872,0
44873,0
44874,0
44875,0
44876,0
44877,0
44878,0
44879,0
44880,0
44881,0
44882,0
44883,0
44884,0
44885,1
44886,0
44887,1
44888,1
44889,0
44890,0
44891,1
44892,0
44893,0
44894,1
44895,0
44896,0
44897,1
44898,0
44899,0
44900,0
44901,0
44902,0
44903,1
44904,0
44905,0
44906,0
44907,1
44908,0
44909,1
44910,1
44911,0
44912,0
44913,0
44914,0
44915,0
44916,0
44917,1
44918,0
44919,0
44920,0
44921,1
44922,0
44923,0
44924,0
44925,0
44926,1
44927,0
44928,0
44929,0
44930,0
44931,1
44932,1
44933,1
44934,0
44935,0
44936,0
44937,0
44938,0
44939,1
44940,0
44941,0
44942,0
44943,0
44944,0
44945,0
44946,0
44947,0
44948,0
44949,0
44950,1
44951,0
44952,1
44953,0
44954,0
44955,0
44956,0
44957,0
44958,0
44959,0
44960,0
44961,0
44962,0
44963,0
44964,0
44965,0
44966,0
44967,0
44968,0
44969,0
44970,0
44971,0
44972,0
44973,0
44974,0
44975,1
44976,1
44977,0
44978,0
44979,1
44980,0
44981,0
44982,0
44983,1
44984,0
44985,0
44986,0
44987,0
44988,0
44989,0
44990,0
44991,0
44992,0
44993,0
44994,0
44995,0
44996,0
44997,0
44998,0
44999,1
45000,0
45001,0
45002,1
45003,0
45004,1
45005,0
45006,0
45007,0
45008,0
45009,1
45010,1
45011,0
45012,0
45013,0
45014,0
45015,0
45016,1
45017,0
45018,0
45019,1
45020,0
45021,0
45022,0
45023,0
45024,0
45025,0
45026,1
45027,1
45028,1
45029,1
45030,0
45031,0
45032,0
45033,0
45034,0
45035,0
45036,1
45037,0
45038,0
45039,0
45040,0
45041,0
45042,0
45043,0
45044,0
45045,0
45046,0
45047,0
45048,0
45049,1
45050,0
45051,0
45052,0
45053,0
45054,0
45055,1
45056,0
45057,1
45058,0
45059,0
45060,0
45061,0
45062,0
45063,0
45064,0
45065,0
45066,0
45067,0
45068,0
45069,0
45070,0
45071,1
45072,0
45073,1
45074,0
45075,0
45076,0
45077,0
45078,0
45079,1
45080,0
45081,0
45082,1
45083,0
45084,0
45085,0
45086,0
45087,0
45088,0
45089,0
45090,0
45091,0
45092,0
45093,0
45094,0
45095,1
45096,0
45097,0
45098,1
45099,0
45100,1
45101,0
45102,0
45103,0
45104,0
45105,0
45106,0
45107,0
45108,0
45109,0
45110,0
45111,1
45112,0
45113,1
45114,0
45115,0
45116,1
45117,0
45118,0
45119,0
45120,0
45121,0
45122,0
45123,0
45124,0
45125,0
45126,0
45127,0
45128,0
45129,0
45130,0
45131,1
45132,1
45133,0
45134,0
45135,0
45136,0
45137,0
45138,0
45139,0
45140,0
45141,0
45142,0
45143,0
45144,0
45145,0
45146,1
45147,1
45148,0
45149,1
45150,0
45151,0
45152,0
45153,0
45154,0
45155,0
45156,0
45157,0
45158,1
45159,0
45160,0
45161,1
45162,1
45163,0
45164,1
45165,0
45166,0
45167,0
45168,0
45169,0
45170,1
45171,0
45172,0
45173,0
45174,0
45175,0
45176,0
45177,1
45178,0
45179,1
45180,1
45181,0
45182,0
45183,1
45184,0
45185,0
45186,0
45187,0
45188,0
45189,0
45190,0
45191,0
45192,0
45193,1
45194,0
45195,0
45196,1
45197,0
45198,0
45199,0
45200,0
45201,0
45202,0
45203,0
45204,0
45205,0
45206,0
45207,1
45208,0
45209,1
45210,1
45211,0
45212,0
45213,0
45214,0
45215,0
45216,0
45217,0
45218,1
45219,0
45220,0
45221,1
45222,0
45223,0
45224,0
45225,1
45226,0
45227,1
45228,0
45229,0
45230,0
45231,0
45232,0
45233,1
45234,0
45235,0
45236,0
45237,0
45238,0
45239,0
45240,0
45241,0
45242,0
45243,0
45244,1
45245,0
45246,0
45247,0
45248,0
45249,0
45250,0
45251,0
45252,0
45253,0
45254,0
45255,0
45256,0
45257,0
45258,0
45259,0
45260,1
45261,1
45262,0
45263,0
45264,0
45265,0
45266,0
45267,1
45268,1
45269,0
45270,1
45271,1
45272,0
45273,0
45274,0
45275,0
45276,0
45277,0
45278,1
45279,0
45280,0
45281,0
45282,0
45283,1
45284,0
45285,1
45286,1
45287,0
45288,0
45289,0
45290,1
45291,0
45292,1
45293,0
45294,0
45295,0
45296,0
45297,0
45298,0
45299,0
45300,0
45301,0
45302,0
45303,0
45304,0
45305,0
45306,1
45307,0
45308,0
45309,0
45310,0
45311,1
45312,0
45313,1
45314,0
45315,0
45316,0
45317,0
45318,0
45319,0
45320,0
45321,0
45322,0
45323,0
45324,0
45325,0
45326,0
45327,1
45328,0
45329,0
45330,0
45331,0
45332,0
45333,0
45334,0
45335,0
45336,1
45337,1
45338,1
45339,0
45340,0
45341,0
45342,0
45343,0
45344,0
45345,0
45346,0
45347,0
45348,0
45349,0
45350,0
45351,0
45352,1
45353,0
45354,1
45355,0
45356,0
45357,0
45358,0
45359,0
45360,0
45361,0
45362,0
45363,0
45364,0
45365,1
45366,0
45367,0
45368,0
45369,1
45370,0
45371,0
45372,0
45373,0
45374,1
45375,0
45376,0
45377,0
45378,0
45379,1
45380,0
45381,0
45382,0
45383,0
45384,1
45385,0
45386,0
45387,0
45388,0
45389,0
45390,0
45391,0
45392,0
45393,0
45394,0
45395,0
45396,0
45397,0
45398,1
45399,0
45400,0
45401,0
45402,0
45403,1
45404,0
45405,0
45406,0
45407,0
45408,0
45409,0
45410,1
45411,0
45412,1
45413,0
45414,0
45415,0
45416,0
45417,1
45418,0
45419,1
45420,0
45421,0
45422,0
45423,0
45424,0
45425,0
45426,0
45427,0
45428,1
45429,0
45430,0
45431,0
45432,0
45433,0
45434,0
45435,0
45436,0
45437,0
45438,0
45439,0
45440,0
45441,0
45442,0
45443,0
45444,0
45445,0
45446,0
45447,0
45448,0
45449,0
45450,1
45451,0
45452,0
45453,0
45454,0
45455,0
45456,0
45457,1
45458,0
45459,0
45460,0
45461,0
45462,0
45463,1
45464,1
45465,0
45466,0
45467,0
45468,0
45469,0
45470,0
45471,0
45472,0
45473,0
45474,0
45475,0
45476,0
45477,0
45478,0
45479,1
45480,0
45481,0
45482,0
45483,0
45484,0
45485,0
45486,0
45487,0
45488,0
45489,1
45490,0
45491,0
45492,0
45493,0
45494,0
45495,0
45496,0
45497,0
45498,0
45499,0
45500,0
45501,0
45502,0
45503,0
45504,0
45505,0
45506,0
45507,0
45508,1
45509,1
45510,0
45511,1
45512,0
45513,0
45514,0
45515,0
45516,0
45517,1
45518,0
45519,0
45520,0
45521,0
45522,1
45523,1
45524,1
45525,0
45526,0
45527,0
45528,0
45529,1
45530,0
45531,0
45532,0
45533,0
45534,0
45535,0
45536,1
45537,0
45538,0
45539,0
45540,0
45541,0
45542,1
45543,0
45544,1
45545,1
45546,0
45547,1
45548,0
45549,1
45550,0
45551,0
45552,0
45553,0
45554,0
45555,1
45556,1
45557,0
45558,0
45559,0
45560,0
45561,0
45562,0
45563,0
45564,0
45565,0
45566,1
45567,0
45568,0
45569,0
45570,1
45571,0
45572,0
45573,0
45574,0
45575,0
45576,0
45577,1
45578,0
45579,0
45580,0
45581,0
45582,0
45583,0
45584,1
45585,0
45586,0
45587,0
45588,0
45589,0
45590,0
45591,0
45592,0
45593,0
45594,1
45595,0
45596,0
45597,0
45598,0
45599,0
45600,0
45601,0
45602,0
45603,0
45604,0
45605,0
45606,0
45607,0
45608,1
45609,1
45610,0
45611,0
45612,0
45613,0
45614,0
45615,0
45616,0
45617,0
45618,0
45619,0
45620,0
45621,0
45622,1
45623,0
45624,0
45625,0
45626,0
45627,0
45628,0
45629,0
45630,0
45631,0
45632,0
45633,1
45634,0
45635,0
45636,0
45637,1
45638,1
45639,0
45640,0
45641,0
45642,0
45643,0
45644,1
45645,0
45646,0
45647,0
45648,0
45649,1
45650,0
45651,0
45652,0
45653,0
45654,0
45655,0
45656,0
45657,0
45658,0
45659,0
45660,0
45661,0
45662,0
45663,0
45664,0
45665,1
45666,0
45667,0
45668,0
45669,0
45670,0
45671,0
45672,0
45673,0
45674,0
45675,0
45676,0
45677,0
45678,1
45679,0
45680,0
45681,0
45682,0
45683,0
45684,0
45685,0
45686,0
45687,1
45688,0
45689,0
45690,1
45691,0
45692,0
45693,0
45694,0
45695,0
45696,1
45697,0
45698,0
45699,0
45700,0
45701,1
45702,0
45703,0
45704,0
45705,0
45706,0
45707,1
45708,0
45709,1
45710,1
45711,0
45712,1
45713,0
45714,0
45715,0
45716,1
45717,0
45718,0
45719,0
45720,0
45721,0
45722,0
45723,0
45724,0
45725,0
45726,0
45727,0
45728,0
45729,0
45730,0
45731,1
45732,0
45733,0
45734,0
45735,0
45736,0
45737,0
45738,0
45739,0
45740,1
45741,1
45742,1
45743,0
45744,0
45745,0
45746,0
45747,0
45748,1
45749,1
45750,0
45751,0
45752,1
45753,0
45754,0
45755,0
45756,0
45757,0
45758,1
45759,0
45760,0
45761,0
45762,0
45763,0
45764,0
45765,1
45766,0
45767,0
45768,0
45769,0
45770,1
45771,0
45772,0
45773,0
45774,0
45775,0
45776,0
45777,0
45778,0
45779,0
45780,0
45781,0
45782,1
45783,0
45784,0
45785,1
45786,1
45787,0
45788,0
45789,0
45790,0
45791,0
45792,0
45793,0
45794,0
45795,0
45796,0
45797,0
45798,0
45799,0
45800,0
45801,0
45802,0
45803,0
45804,1
45805,1
45806,0
45807,0
45808,0
45809,0
45810,0
45811,0
45812,0
45813,0
45814,0
45815,0
45816,1
45817,0
45818,0
45819,0
45820,0
45821,0
45822,0
45823,0
45824,0
45825,0
45826,0
45827,0
45828,1
45829,0
45830,0
45831,0
45832,0
45833,0
45834,0
45835,0
45836,1
45837,0
45838,0
45839,1
45840,0
45841,1
45842,0
45843,0
45844,0
45845,0
45846,0
45847,0
45848,0
45849,0
45850,0
45851,0
45852,0
45853,0
45854,0
45855,0
45856,0
45857,0
45858,0
45859,1
45860,0
45861,0
45862,0
45863,0
45864,0
45865,0
45866,1
45867,0
45868,1
45869,0
45870,0
45871,0
45872,0
45873,1
45874,1
45875,0
45876,0
45877,0
45878,0
45879,0
45880,0
45881,0
45882,0
45883,0
45884,0
45885,0
45886,1
45887,0
45888,0
45889,0
45890,1
45891,0
45892,0
45893,0
45894,0
45895,0
45896,0
45897,0
45898,0
45899,0
45900,1
45901,0
45902,0
45903,1
45904,0
45905,0
45906,0
45907,0
45908,0
45909,0
45910,0
45911,0
45912,1
45913,0
45914,0
45915,0
45916,1
45917,1
45918,0
45919,1
45920,0
45921,0
45922,0
45923,1
45924,0
45925,0
45926,0
45927,0
45928,1
45929,0
45930,0
45931,0
45932,0
45933,0
45934,0
45935,0
45936,1
45937,0
45938,1
45939,0
45940,0
45941,0
45942,0
45943,1
45944,1
45945,1
45946,0
45947,0
45948,1
45949,0
45950,0
45951,0
45952,0
45953,0
45954,0
45955,0
45956,0
45957,0
45958,0
45959,0
45960,0
45961,0
45962,1
45963,0
45964,1
45965,0
45966,0
45967,0
45968,0
45969,0
45970,0
45971,1
45972,0
45973,0
45974,0
45975,0
45976,1
45977,0
45978,0
45979,0
45980,1
45981,0
45982,1
45983,0
45984,0
45985,0
45986,0
45987,0
45988,0
45989,1
45990,0
45991,0
45992,0
45993,0
45994,0
45995,0
45996,0
45997,0
45998,0
45999,1
46000,1
46001,0
46002,0
46003,1
46004,1
46005,1
46006,0
46007,0
46008,0
46009,0
46010,0
46011,0
46012,0
46013,0
46014,0
46015,0
46016,0
46017,0
46018,0
46019,0
46020,0
46021,0
46022,1
46023,1
46024,0
46025,1
46026,0
46027,0
46028,0
46029,0
46030,0
46031,0
46032,0
46033,0
46034,0
46035,0
46036,1
46037,0
46038,0
46039,0
46040,0
46041,1
46042,0
46043,0
46044,1
46045,0
46046,0
46047,0
46048,0
46049,0
46050,1
46051,0
46052,1
46053,1
46054,1
46055,1
46056,0
46057,0
46058,0
46059,0
46060,0
46061,0
46062,0
46063,0
46064,0
46065,0
46066,0
46067,0
46068,0
46069,1
46070,0
46071,0
46072,0
46073,0
46074,0
46075,0
46076,0
46077,0
46078,0
46079,0
46080,0
46081,0
46082,0
46083,1
46084,0
46085,0
46086,0
46087,1
46088,0
46089,0
46090,0
46091,0
46092,1
46093,0
46094,1
46095,0
46096,0
46097,0
46098,0
46099,0
46100,0
46101,1
46102,0
46103,0
46104,0
46105,0
46106,0
46107,0
46108,0
46109,0
46110,0
46111,1
46112,0
46113,0
46114,0
46115,1
46116,0
46117,0
46118,0
46119,0
46120,0
46121,1
46122,0
46123,0
46124,0
46125,0
46126,0
46127,0
46128,1
46129,0
46130,0
46131,0
46132,0
46133,1
46134,0
46135,0
46136,0
46137,0
46138,1
46139,0
46140,1
46141,1
46142,0
46143,0
46144,0
46145,0
46146,1
46147,0
46148,0
46149,0
46150,0
46151,0
46152,0
46153,1
46154,1
46155,0
46156,0
46157,0
46158,0
46159,1
46160,0
46161,0
46162,0
46163,0
46164,0
46165,0
46166,0
46167,0
46168,0
46169,0
46170,0
46171,0
46172,0
46173,1
46174,0
46175,0
46176,0
46177,0
46178,0
46179,0
46180,0
46181,1
46182,0
46183,1
46184,0
46185,0
46186,0
46187,0
46188,1
46189,0
46190,0
46191,0
46192,0
46193,0
46194,0
46195,0
46196,0
46197,0
46198,0
46199,1
46200,0
46201,0
46202,0
46203,0
46204,0
46205,0
46206,0
46207,0
46208,0
46209,0
46210,1
46211,0
46212,0
46213,0
46214,1
46215,1
46216,0
46217,0
46218,0
46219,0
46220,0
46221,0
46222,0
46223,1
46224,0
46225,0
46226,0
46227,0
46228,0
46229,0
46230,1
46231,0
46232,0
46233,1
46234,0
46235,1
46236,1
46237,0
46238,1
46239,1
46240,0
46241,0
46242,0
46243,1
46244,0
46245,0
46246,0
46247,0
46248,0
46249,0
46250,0
46251,0
46252,1
46253,0
46254,0
46255,0
46256,0
46257,0
46258,1
46259,0
46260,0
46261,0
46262,1
46263,0
46264,1
46265,0
46266,0
46267,1
46268,0
46269,0
46270,1
46271,0
46272,0
46273,0
46274,0
46275,0
46276,0
46277,0
46278,0
46279,0
46280,0
46281,0
46282,0
46283,0
46284,0
46285,0
46286,0
46287,1
46288,0
46289,0
46290,0
46291,0
46292,1
46293,1
46294,0
46295,1
46296,0
46297,0
46298,0
46299,0
46300,0
46301,0
46302,1
46303,0
46304,0
46305,0
46306,0
46307,0
46308,1
46309,0
46310,0
46311,0
46312,1
46313,0
46314,0
46315,1
46316,0
46317,1
46318,0
46319,0
46320,0
46321,0
46322,0
46323,0
46324,0
46325,1
46326,0
46327,1
46328,0
46329,0
46330,0
46331,0
46332,0
46333,0
46334,0
46335,0
46336,0
46337,0
46338,0
46339,1
46340,0
46341,0
46342,0
46343,0
46344,0
46345,0
46346,1
46347,0
46348,0
46349,0
46350,0
46351,0
46352,0
46353,1
46354,0
46355,0
46356,0
46357,1
46358,1
46359,0
46360,0
46361,0
46362,0
46363,0
46364,0
46365,0
46366,0
46367,0
46368,0
46369,0
46370,0
46371,1
46372,0
46373,0
46374,0
46375,0
46376,0
46377,0
46378,0
46379,0
46380,1
46381,0
46382,0
46383,0
46384,0
46385,1
46386,0
46387,0
46388,0
46389,0
46390,0
46391,1
46392,1
46393,0
46394,0
46395,0
46396,0
46397,0
46398,0
46399,1
46400,0
46401,0
46402,0
46403,0
46404,0
46405,0
46406,0
46407,0
46408,1
46409,1
46410,0
46411,0
46412,0
46413,0
46414,0
46415,0
46416,0
46417,0
46418,0
46419,0
46420,0
46421,0
46422,0
46423,0
46424,0
46425,0
46426,0
46427,0
46428,0
46429,0
46430,1
46431,0
46432,0
46433,1
46434,0
46435,0
46436,0
46437,0
46438,0
46439,0
46440,0
46441,0
46442,0
46443,0
46444,0
46445,0
46446,0
46447,0
46448,0
46449,0
46450,0
46451,0
46452,0
46453,0
46454,0
46455,0
46456,0
46457,0
46458,0
46459,0
46460,0
46461,0
46462,0
46463,0
46464,0
46465,0
46466,0
46467,0
46468,0
46469,1
46470,0
46471,0
46472,0
46473,1
46474,0
46475,0
46476,0
46477,0
46478,0
46479,0
46480,0
46481,0
46482,0
46483,0
46484,1
46485,0
46486,1
46487,0
46488,0
46489,0
46490,0
46491,0
46492,0
46493,0
46494,0
46495,0
46496,1
46497,1
46498,1
46499,0
46500,1
46501,0
46502,0
46503,0
46504,0
46505,0
46506,0
46507,0
46508,0
46509,0
46510,0
46511,0
46512,0
46513,0
46514,0
46515,0
46516,1
46517,0
46518,0
46519,0
46520,1
46521,0
46522,0
46523,0
46524,0
46525,1
46526,0
46527,0
46528,0
46529,1
46530,1
46531,0
46532,0
46533,0
46534,1
46535,1
46536,0
46537,0
46538,0
46539,0
46540,1
46541,0
46542,0
46543,0
46544,0
46545,0
46546,0
46547,1
46548,0
46549,0
46550,0
46551,0
46552,0
46553,0
46554,0
46555,0
46556,0
46557,0
46558,0
46559,0
46560,0
46561,0
46562,1
46563,0
46564,1
46565,1
46566,0
46567,0
46568,0
46569,0
46570,0
46571,1
46572,0
46573,0
46574,0
46575,0
46576,1
46577,0
46578,0
46579,0
46580,0
46581,0
46582,0
46583,0
46584,0
46585,0
46586,0
46587,0
46588,0
46589,0
46590,0
46591,0
46592,0
46593,0
46594,0
46595,0
46596,0
46597,0
46598,0
46599,0
46600,0
46601,1
46602,0
46603,0
46604,0
46605,0
46606,0
46607,0
46608,0
46609,0
46610,0
46611,0
46612,0
46613,0
46614,0
46615,0
46616,0
46617,0
46618,0
46619,1
46620,1
46621,0
46622,0
46623,1
46624,0
46625,0
46626,0
46627,0
46628,0
46629,0
46630,0
46631,0
46632,0
46633,1
46634,1
46635,0
46636,0
46637,0
46638,0
46639,0
46640,0
46641,0
46642,0
46643,0
46644,1
46645,0
46646,0
46647,0
46648,0
46649,1
46650,0
46651,1
46652,0
46653,0
46654,0
46655,0
46656,1
46657,0
46658,0
46659,0
46660,0
46661,0
46662,0
46663,0
46664,1
46665,0
46666,0
46667,0
46668,0
46669,0
46670,0
46671,0
46672,1
46673,0
46674,0
46675,0
46676,0
46677,0
46678,0
46679,0
46680,0
46681,0
46682,0
46683,0
46684,0
46685,0
46686,0
46687,0
46688,1
46689,0
46690,0
46691,0
46692,0
46693,0
46694,0
46695,1
46696,0
46697,0
46698,0
46699,0
46700,0
46701,1
46702,0
46703,1
46704,0
46705,0
46706,0
46707,1
46708,0
46709,1
46710,1
46711,1
46712,0
46713,0
46714,0
46715,0
46716,0
46717,0
46718,0
46719,0
46720,0
46721,0
46722,0
46723,0
46724,0
46725,0
46726,0
46727,0
46728,0
46729,1
46730,0
46731,0
46732,1
46733,0
46734,0
46735,0
46736,0
46737,0
46738,0
46739,0
46740,0
46741,0
46742,0
46743,0
46744,1
46745,0
46746,0
46747,0
46748,0
46749,0
46750,0
46751,1
46752,0
46753,0
46754,0
46755,0
46756,0
46757,1
46758,1
46759,0
46760,0
46761,0
46762,0
46763,1
46764,0
46765,0
46766,1
46767,0
46768,0
46769,0
46770,0
46771,0
46772,0
46773,0
46774,0
46775,0
46776,0
46777,0
46778,0
46779,0
46780,0
46781,0
46782,0
46783,0
46784,0
46785,0
46786,0
46787,0
46788,0
46789,0
46790,0
46791,0
46792,0
